collection_date,sticker,companyName,date,operating_net_income,operating_inventory,operating_other_working_capital,operating_change_in_working_capital,operating_other_non_cash_items,operating_loss_from_discontinued_operations,operating_loss_from_disposision_of_businesses,operating_depreciation_and_amortisation,operating_amortisation_of_debt_discount_premium_and_issuance_cost,operating_payables,operating_receivable,operating_accounts_payable,operating_accounts_receivable,operating_accrued_liabilities,operating_cummulative_effect_of_accounting_change,operating_prepaid_expenses,operating_cash_paid_for_income_tax,operating_deferred_income_taxes,operating_deferred_tax_expense,operating_excess_tax_benefit_from_stock_based_compensation,operating_income_taxes_payable,operating_interest_payable,operating_effect_of_exchange_rate_changes,operating_other_assets_and_liabilities,operating_other_operating_activities,operating_net_cash_provided_by_operating_activities,investing_investments_in_property_plant_and_equipment,investing_property_and_equipments_net,investing_property_plant_and_equipment_reductions,investing_acquisitions_and_despositions,investing_acquisitions_net,investing_purchases_of_intangibles,investing_sale_of_intangibles,investing_purchases_of_investments,investing_common_stock_repurchased,investing_investment_asset_impairment_charges,investing_investment_losses_gains,investing_sale_maturities_of_investments,investing_other_investing_charges,investing_sale_maturities_of_fixed_maturity_and_equity_securities,investing_other_investing_activities,investing_net_cash_used_for_investing_activities,financing_change_in_short_term_borrowing,financing_loans,financing_debt_issued,financing_debt_repayment,financing_long_term_debt_issued,financing_long_term_debt_repayment,financing_redemption_of_prefered_stock,financing_repurchases_of_treasury_stock,financing_cash_dividends_paid,financing_cash_paid_for_interest,financing_cash_paid_for_interest,financing_preferred_stock_issued,financing_common_stock_issued,financing_warrant_issued,financing_stock_based_compensation,financing_other_financing_activities,financing_net_cash_used_for_financing_activities,net_change_in_cash,cash_at_beginning_of_period,cash_at_end_of_period,operating_cash_flow,capital_expenditure,free_cash_flow
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2014-12-01 00:00:00,,-0.0,-0.0,-1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,-6.0,,4.0,,-0.0,,,,,,,,,,0.0,-1.0,,,2.0,-4.0,,,,,,,,,,,,-1.0,-2.0,-2.0,3.0,1.0,2.0,-6.0,-4.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2015-12-01 00:00:00,0.0,0.0,0.0,0.0,-1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,-7.0,,3.0,,5.0,,,,,,,,,,0.0,2.0,,,2.0,-3.0,,,,,,,,,,,,-1.0,-2.0,1.0,1.0,2.0,2.0,-7.0,-5.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2016-12-01 00:00:00,0.0,0.0,1.0,1.0,-0.0,,,2.0,,,,,,,,,,,,,,,,,,3.0,-6.0,,3.0,,,,,,,,,2.0,,,0.0,-2.0,,,2.0,-2.0,,,,,,,,,,,,-1.0,-1.0,-0.0,2.0,1.0,3.0,-6.0,-4.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2017-12-01 00:00:00,1.0,0.0,-2.0,-2.0,-1.0,,,2.0,,,,,,,,,,,,,,,,,,-0.0,-2.0,,4.0,,,,,,,,,2.0,,,0.0,4.0,,,0.0,-2.0,,,,,,,,,,,,-1.0,-3.0,0.0,1.0,1.0,-0.0,-2.0,-2.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2012-12-01 00:00:00,,-4.0,1.0,,11.0,,,,,,,,,,,,,-8.0,,,,,,,,-7.0,-4.0,,0.0,,-0.0,,,,,,-8.0,43.0,,,1.0,39.0,,,102.0,-148.0,,,,-1.0,,,,,0.0,,0.0,-1.0,-47.0,-15.0,131.0,116.0,-7.0,-4.0,-11.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2013-12-01 00:00:00,,-0.0,0.0,,-9.0,,,,,,,,,,,,,9.0,,,,,,,,-0.0,-82.0,,,,2.0,,,,,,,,,,2.0,-78.0,,,40.0,-24.0,,,,-0.0,-0.0,,,,0.0,,,-2.0,14.0,-64.0,116.0,53.0,-0.0,-82.0,-82.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2014-12-01 00:00:00,,-0.0,-4.0,,2.0,,,,,,,,,,,,,-1.0,,,,,,,,-3.0,-2.0,,0.0,,1.0,,,,,,,,,,5.0,4.0,,,,-11.0,,,,,,,,,161.0,,,-1.0,149.0,150.0,33.0,183.0,-3.0,-2.0,-5.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2015-12-01 00:00:00,,-0.0,-2.0,,-6.0,,,,,,,,,,,,,7.0,,,,,,,,-1.0,-1.0,,0.0,,1.0,,,-24.0,,,,,,,-1.0,-26.0,,,134.0,-182.0,,,,-5.0,,,,,0.0,,,-1.0,-54.0,-80.0,188.0,107.0,-1.0,-1.0,-2.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2016-12-01 00:00:00,,3.0,1.0,,-9.0,,,,,,,,,,,,,7.0,,,,,,,,1.0,-1.0,,,,-3.0,,,,,,,18.0,,,-1.0,14.0,,,,-17.0,,,,-2.0,,,,,,,,-4.0,-24.0,-9.0,107.0,99.0,1.0,-1.0,1.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2017-12-01 00:00:00,,1.0,2.0,,-14.0,,,,,,,,,,,,,11.0,,,,,,,,0.0,-1.0,,,,-30.0,,,,,,,23.0,,,-13.0,-20.0,,,,-18.0,,,,,,,,,,,,-0.0,-18.0,-38.0,96.0,59.0,0.0,-1.0,-1.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2012-12-01 00:00:00,-5.0,-0.0,1.0,1.0,-0.0,,,6.0,,,,,,,,,,,,,,,,,,1.0,-1.0,,0.0,,,,,,,,,,,,4.0,2.0,,,0.0,-3.0,,,,,,,,,,,,,-3.0,0.0,2.0,2.0,1.0,-1.0,-0.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2013-12-01 00:00:00,2.0,-0.0,0.0,-0.0,-1.0,,,6.0,,,,,,,,,,,,,,,,,,6.0,-4.0,,,,-0.0,,,,,,,,,,4.0,1.0,,,2.0,-6.0,,,,,,,,,,,,-0.0,-5.0,2.0,2.0,4.0,6.0,-4.0,2.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2014-12-01 00:00:00,-7.0,-0.0,-0.0,-0.0,11.0,,,5.0,,,,,,,,,,,,,,,,,,9.0,-2.0,,,,,,,,,,,,,,0.0,-2.0,,,,-7.0,,,,,,,,,,,,-0.0,-7.0,-1.0,4.0,3.0,9.0,-2.0,6.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2015-12-01 00:00:00,2.0,-0.0,1.0,1.0,4.0,,,5.0,,,,,,,,,,,,,,,,,,11.0,-3.0,,,,-0.0,,,,,,,,,,0.0,-3.0,,,,-5.0,,,,,,,,,,,,-0.0,-5.0,3.0,3.0,6.0,11.0,-3.0,9.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2016-12-01 00:00:00,3.0,-0.0,-0.0,-0.0,4.0,,,5.0,,,,,,,,,,,,,,,,,,11.0,-5.0,,,,,,,,,,,,,,0.0,-5.0,,,,-5.0,,,,,,,,,,,,-0.0,-5.0,2.0,6.0,7.0,11.0,-5.0,7.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2017-12-01 00:00:00,6.0,-0.0,-1.0,-1.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,13.0,-5.0,,,,,,,,,,,,,,0.0,-5.0,,,,-5.0,,,,,,,,,,,,,-5.0,3.0,7.0,10.0,13.0,-5.0,9.0
20180209,LANAC,LANAKAM SA (CR),2012-12-01 00:00:00,,0.0,1.0,1.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,-0.0,,0.0,,,-0.0,,,,,,,,,0.0,-0.0,,,0.0,-0.0,,,,,,,,,,,,,-0.0,0.0,0.0,1.0,1.0,-0.0,0.0
20180209,LANAC,LANAKAM SA (CR),2013-12-01 00:00:00,,0.0,-0.0,0.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,-0.0,,0.0,,,-0.0,,,,,,,,,0.0,0.0,,,0.0,-1.0,,,,,,,,,,,,,-0.0,-0.0,1.0,0.0,0.0,-0.0,0.0
20180209,LANAC,LANAKAM SA (CR),2014-12-01 00:00:00,,-0.0,0.0,0.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,-0.0,,,,,,,,,0.0,-0.0,,,1.0,-1.0,,,,,,,,,,,,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
20180209,LANAC,LANAKAM SA (CR),2015-12-01 00:00:00,,0.0,0.0,0.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,-0.0,,,,,-0.0,,,,,,,,,0.0,0.0,,,0.0,-0.0,,,,,,,,,,,,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
20180209,LANAC,LANAKAM SA (CR),2016-12-01 00:00:00,-0.0,-0.0,-0.0,-0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,-0.0,,,,,,,,,0.0,0.0,,,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
20180209,LANAC,LANAKAM SA (CR),2017-12-01 00:00:00,-0.0,-0.0,0.0,-0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,-0.0,,,,,,,,,0.0,0.0,,,-1.0,1.0,,,,,,,,,,,,,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
20180209,LYK,INFORM P. LYKOS SA (CR),2006-12-01 00:00:00,8.0,-1.0,-3.0,-4.0,-3.0,,,4.0,,,,,,,,,,,,,,,,,,3.0,-12.0,,1.0,,0.0,,,,,,-2.0,,,,0.0,-10.0,,,10.0,-0.0,,,,,-3.0,,,,0.0,,,,6.0,-1.0,6.0,5.0,3.0,-12.0,-9.0
20180209,LYK,INFORM P. LYKOS SA (CR),2007-12-01 00:00:00,8.0,-2.0,-0.0,-2.0,-4.0,,,4.0,,,,,,,,,,,,,,,,,,5.0,-7.0,,1.0,,-4.0,,,,-0.0,,-0.0,,,,0.0,-10.0,,,40.0,-3.0,,,,,-4.0,,,,4.0,,,-0.0,36.0,32.0,5.0,37.0,5.0,-7.0,-1.0
20180209,LYK,INFORM P. LYKOS SA (CR),2008-12-01 00:00:00,9.0,3.0,2.0,4.0,-1.0,,,8.0,,,,,,,,,,,,,,,,,,16.0,-7.0,,0.0,,-23.0,,,,-0.0,,-4.0,,,,1.0,-29.0,,,42.0,-47.0,,,,,-2.0,,,,5.0,,,-1.0,-4.0,-16.0,37.0,20.0,16.0,-7.0,10.0
20180209,LYK,INFORM P. LYKOS SA (CR),2009-12-01 00:00:00,5.0,3.0,-1.0,2.0,-5.0,,,8.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,-1.0,,,,-2.0,-2.0,,,,,,,,,-2.0,,,,,,,-4.0,-6.0,2.0,20.0,22.0,10.0,,10.0
20180209,LYK,INFORM P. LYKOS SA (CR),2010-12-01 00:00:00,4.0,-1.0,-0.0,-1.0,5.0,,,7.0,,,,,,,,,,,,,,,,,,14.0,-2.0,,0.0,,,,,,,,,,,,1.0,-1.0,,,12.0,-21.0,,,,,-2.0,,,,,,,-0.0,-11.0,2.0,22.0,24.0,14.0,-2.0,12.0
20180209,LYK,INFORM P. LYKOS SA (CR),2017-12-01 00:00:00,4.0,-0.0,-0.0,-0.0,-1.0,,,7.0,,,,,,,,,,,,,,,,,,9.0,-2.0,,0.0,,,,,,,,,,,,-9.0,-11.0,,,20.0,-27.0,,,,,-1.0,,,,,,,-0.0,-8.0,-10.0,16.0,6.0,9.0,-2.0,7.0
20180209,MHXAP,MICHANIKI SA (PR),2009-12-01 00:00:00,-64.0,-3.0,-8.0,-12.0,57.0,,,7.0,,,,,,,,,,,,,,,,,,-17.0,-7.0,,,,-1.0,,,,,,-5.0,1.0,,,-13.0,-20.0,,,49.0,-11.0,,,,,-8.0,,,,1.0,,,-0.0,30.0,-7.0,10.0,3.0,-17.0,-7.0,-24.0
20180209,MHXAP,MICHANIKI SA (PR),2010-12-01 00:00:00,-50.0,13.0,52.0,65.0,-4.0,,,6.0,,,,,,,,,,,,,,,,,,16.0,-0.0,,6.0,,-0.0,,,,,,,,,,-1.0,5.0,,,5.0,-25.0,,,,,-2.0,,,,,,,-0.0,-23.0,-1.0,3.0,1.0,16.0,-0.0,16.0
20180209,MHXAP,MICHANIKI SA (PR),2011-12-01 00:00:00,-79.0,25.0,19.0,43.0,-0.0,,,3.0,,,,,,,,,,,,,,,,,,-33.0,-0.0,,10.0,,-0.0,,,,,,,0.0,,,0.0,9.0,,,25.0,,,,,,,,,,,,,-0.0,25.0,2.0,1.0,3.0,-33.0,-0.0,-33.0
20180209,MHXAP,MICHANIKI SA (PR),2012-12-01 00:00:00,-22.0,-8.0,8.0,0.0,15.0,,,3.0,,,,,,,,,,,,,,,,,,-4.0,-0.0,,1.0,,-0.0,,,,,,,,,,-0.0,1.0,,,0.0,,,,,,-0.0,,,,,,,-0.0,0.0,-2.0,3.0,1.0,-4.0,-0.0,-4.0
20180209,MHXAP,MICHANIKI SA (PR),2013-12-01 00:00:00,0.0,0.0,0.0,0.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,-0.0,,0.0,,-0.0,,,,,,,,,,,0.0,,,,-0.0,,,,,,,,,,,,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
20180209,MHXAP,MICHANIKI SA (PR),2017-12-01 00:00:00,0.0,0.0,0.0,0.0,-0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,-0.0,,0.0,,-0.0,,,,,,,,,,,0.0,,,,-0.0,,,,,,,,,,,,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2012-12-01 00:00:00,,2.0,-15.0,,-84.0,,,,,,,,,,,,,,,,,,-1.0,,,-98.0,-58.0,,24.0,23.0,,-6.0,,-1.0,,,-1.0,,,,7.0,-10.0,,,191.0,-176.0,,,,-0.0,-0.0,,,,4.0,,,-30.0,-11.0,-120.0,362.0,242.0,-98.0,-63.0,-161.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2013-12-01 00:00:00,,9.0,18.0,,-48.0,,,,,,,,,,,,,,,,,,-1.0,,,-21.0,-18.0,,,-9.0,,-6.0,57.0,-4.0,,,2.0,18.0,,,17.0,55.0,,,25.0,-82.0,,,,,-0.0,,,,0.0,,,-10.0,-66.0,-33.0,242.0,209.0,-21.0,-24.0,-44.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2014-12-01 00:00:00,,3.0,-9.0,,-25.0,,,,,,,,,,,,,,,,,,0.0,,,-55.0,-60.0,,,23.0,,-8.0,42.0,-1.0,,,2.0,4.0,,,6.0,6.0,,,368.0,-381.0,,,,,,,,,0.0,,,-3.0,-16.0,-66.0,207.0,141.0,-55.0,-68.0,-124.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2015-12-01 00:00:00,,1.0,-13.0,,82.0,,,,,,,,,,,,,,,,,,0.0,,,66.0,-20.0,,,35.0,,-5.0,1.0,-3.0,,,,,,,-9.0,-1.0,,,69.0,-102.0,,,,,,,,,0.0,,,5.0,-28.0,37.0,141.0,178.0,66.0,-25.0,41.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2016-12-01 00:00:00,,-9.0,-30.0,,71.0,,,,,,,,,,,,,,,,,,-0.0,,,32.0,-30.0,,1.0,8.0,,-5.0,,-3.0,,,,,,,-2.0,-31.0,,,70.0,-101.0,,,,,,,,,0.0,,,-5.0,-36.0,-35.0,178.0,143.0,32.0,-35.0,-3.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2017-12-01 00:00:00,,-9.0,-17.0,,44.0,,,,,,,,,,,,,,,,,,-0.0,,,19.0,-30.0,,3.0,50.0,,-5.0,,-3.0,,,,,,,2.0,17.0,,,100.0,-130.0,,,,,,,,,0.0,,,-5.0,-35.0,-0.0,126.0,126.0,19.0,-35.0,-17.0
20180209,MINOA,MINOAN LINES SA (CR),2012-12-01 00:00:00,,3.0,35.0,,-16.0,,,,,,,,,,,,,,,,,,,,,23.0,-5.0,,0.0,,,,,,,,,,,,,-5.0,,,,-19.0,,,,,-0.0,,,,,,,-0.0,-19.0,-1.0,20.0,20.0,23.0,-5.0,18.0
20180209,MINOA,MINOAN LINES SA (CR),2013-12-01 00:00:00,,-0.0,-33.0,,11.0,,,,,,,,,,,,,,,,,,,,,-22.0,-2.0,,0.0,,1.0,,,,,,,,,,,-1.0,,,,-28.0,,,,,-0.0,,,,50.0,,,,22.0,-0.0,20.0,19.0,-22.0,-2.0,-24.0
20180209,MINOA,MINOAN LINES SA (CR),2014-12-01 00:00:00,,1.0,-22.0,,17.0,,,,,,,,,,,,,,,,,,,,,-4.0,-3.0,,,,,,,,,,0.0,,,,,-3.0,,,,-22.0,,,,,-0.0,,,,30.0,,,,8.0,1.0,19.0,20.0,-4.0,-3.0,-7.0
20180209,MINOA,MINOAN LINES SA (CR),2015-12-01 00:00:00,,-0.0,-6.0,,37.0,,,,,,,,,,,,,,,,,,,,,30.0,-2.0,,,,,,,-0.0,,,,,,,,-2.0,,,,-24.0,,,,,,,,,,,,,-24.0,4.0,20.0,25.0,30.0,-2.0,29.0
20180209,MINOA,MINOAN LINES SA (CR),2016-12-01 00:00:00,,-1.0,-8.0,,34.0,,,,,,,,,,,,,,,,,,,,,25.0,-1.0,,55.0,,,,,-32.0,,,,,,,,22.0,,,,-42.0,,,,,,,,,,,,,-42.0,5.0,25.0,29.0,25.0,-1.0,24.0
20180209,MINOA,MINOAN LINES SA (CR),2017-12-01 00:00:00,,1.0,14.0,,24.0,,,,,,,,,,,,,,,,,,,,,38.0,-1.0,,,,,,,-3.0,,,,,,,,-4.0,,,,-14.0,,,,,,,,,,,,,-14.0,20.0,15.0,35.0,38.0,-1.0,37.0
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2014-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2015-12-01 00:00:00,0.0,,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.0,0.0,-0.0,,-0.0
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2016-12-01 00:00:00,-0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.0,0.0,-0.0,,-0.0
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2017-12-01 00:00:00,-0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.0,0.0,-0.0,,-0.0
20180209,MOH,MOTOR OIL (CR),2012-12-01 00:00:00,103.0,1.0,169.0,170.0,-51.0,,,92.0,,,,,,,,,,,,,,,,,,313.0,-57.0,,,,-12.0,,,,-11.0,,,,,,3.0,-67.0,,,431.0,-551.0,,,,,-44.0,,,,,,,-0.0,-176.0,70.0,126.0,196.0,313.0,-57.0,256.0
20180209,MOH,MOTOR OIL (CR),2013-12-01 00:00:00,20.0,109.0,-22.0,86.0,-31.0,,,93.0,,,,,,,,,,,,,,,,,,169.0,-69.0,,0.0,,-1.0,,,,-11.0,,,,,,1.0,-69.0,,,252.0,-382.0,,,,,-33.0,,,,,,,-0.0,-174.0,-75.0,196.0,122.0,169.0,-69.0,100.0
20180209,MOH,MOTOR OIL (CR),2014-12-01 00:00:00,-108.0,66.0,97.0,163.0,11.0,,,98.0,,,,,,,,,,,,,,,,,,164.0,-55.0,,1.0,,-7.0,,,,,,,,,,1.0,-60.0,,,1218.0,-1114.0,,,,,-22.0,,,,,,,-0.0,82.0,186.0,122.0,307.0,164.0,-55.0,109.0
20180209,MOH,MOTOR OIL (CR),2015-12-01 00:00:00,303.0,75.0,-223.0,-149.0,22.0,,,100.0,,,,,,,,,,,,,,,,,,281.0,-43.0,,1.0,,-0.0,,,,,,4.0,,,,1.0,-42.0,,,685.0,-545.0,,,,,-17.0,,,,,,,-0.0,124.0,363.0,307.0,671.0,281.0,-43.0,238.0
20180209,MOH,MOTOR OIL (CR),2016-12-01 00:00:00,429.0,-150.0,199.0,49.0,-111.0,,,98.0,,,,,,,,,,,,,,,,,,466.0,-88.0,,0.0,,1.0,,,,,,1.0,,,,1.0,-86.0,,,200.0,-373.0,,,,,-78.0,,,,,,,-0.0,-251.0,130.0,671.0,800.0,466.0,-88.0,378.0
20180209,MOH,MOTOR OIL (CR),2017-12-01 00:00:00,472.0,-20.0,-16.0,-36.0,-158.0,,,103.0,,,,,,,,,,,,,,,,,,377.0,-85.0,,0.0,,-5.0,,,,,,-4.0,,,,1.0,-88.0,,,655.0,-942.0,,,,,-100.0,,,,,,,-0.0,-387.0,-98.0,854.0,756.0,377.0,-85.0,292.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2014-12-01 00:00:00,-6.0,1.0,5.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,-0.0,,0.0,,,,,,,,-1.0,,,,0.0,0.0,,,0.0,-4.0,,,,,,,,,,,,,-3.0,-2.0,5.0,3.0,1.0,-0.0,1.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2015-12-01 00:00:00,-4.0,0.0,-1.0,-1.0,-0.0,,,1.0,,,,,,,,,,,,,,,,,,-4.0,-0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,1.0,-3.0,3.0,0.0,-4.0,-0.0,-4.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2016-12-01 00:00:00,0.0,-0.0,7.0,7.0,-0.0,,,1.0,,,,,,,,,,,,,,,,,,6.0,-0.0,,0.0,,,,,,,,-1.0,,,,0.0,0.0,,,,-6.0,,,,,,,,,,,,,-6.0,-0.0,0.0,0.0,6.0,-0.0,6.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2017-12-01 00:00:00,1.0,-0.0,4.0,4.0,-1.0,,,0.0,,,,,,,,,,,,,,,,,,3.0,-0.0,,0.0,,,,,,,,,,,,0.0,-0.0,,,,-3.0,,,,,,,,,,,,-1.0,-3.0,-0.0,0.0,0.0,3.0,-0.0,3.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2012-12-01 00:00:00,,,,,3.0,,,,,,,,,,,,,,,,,,0.0,,,3.0,-91.0,,0.0,,-40.0,-4.0,,,,,,,,,5.0,-130.0,,,26.0,-148.0,,,,,-17.0,,,,,,,12.0,-127.0,-254.0,83.0,-171.0,3.0,-96.0,-92.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2013-12-01 00:00:00,,23.0,9.0,,117.0,,,,,,,,,,,,,13.0,,,,,-3.0,,,163.0,-52.0,,2.0,,40.0,-6.0,,-0.0,,,0.0,1.0,,,7.0,-8.0,,,292.0,-201.0,,,,,-8.0,,,,25.0,,,-0.0,108.0,260.0,-170.0,90.0,163.0,-58.0,105.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2014-12-01 00:00:00,,-25.0,39.0,,134.0,,,,,,,,,,,,,23.0,,,,,8.0,,,171.0,-49.0,,,,-1.0,-5.0,7.0,-19.0,,,,22.0,,,5.0,-41.0,,,187.0,-186.0,,,,,-8.0,,,,,,,-0.0,-7.0,132.0,182.0,313.0,171.0,-55.0,116.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2015-12-01 00:00:00,,-81.0,-146.0,,113.0,,,,,,,,,,,,,28.0,,,,,0.0,,,-85.0,-42.0,,0.0,,-2.0,-3.0,,-7.0,,,,5.0,,,3.0,-47.0,,,296.0,-251.0,,,,-12.0,-14.0,,,,,,,-0.0,19.0,-113.0,313.0,201.0,-85.0,-45.0,-130.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2016-12-01 00:00:00,,-34.0,-56.0,,116.0,,,,,,,,,,,,,21.0,,,,,3.0,,,48.0,-83.0,,1.0,,-10.0,-8.0,,-2.0,,,,0.0,,,5.0,-97.0,,,292.0,-205.0,,,,,-3.0,,,,,,,-41.0,43.0,-3.0,201.0,198.0,48.0,-91.0,-43.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2017-12-01 00:00:00,,-16.0,-110.0,,171.0,,,,,,,,,,,,,23.0,,,,,2.0,,,67.0,-115.0,,,,-10.0,-8.0,,,,,,0.0,,,4.0,-129.0,,,614.0,-657.0,,,,,-4.0,,,,,,,-66.0,-113.0,-172.0,273.0,101.0,67.0,-123.0,-56.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2012-12-01 00:00:00,1.0,,4.0,4.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,-1.0,,,0.0,0.0,,,0.0,-1.0,,,35.0,-40.0,,,,,-0.0,,,,,,,-0.0,-5.0,1.0,2.0,3.0,7.0,,7.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2013-12-01 00:00:00,2.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,7.0,-1.0,,,,-0.0,,,,,,-1.0,,,,0.0,-0.0,,,25.0,-29.0,,,,,-0.0,,,,,,,-0.0,-4.0,2.0,3.0,6.0,7.0,-1.0,7.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2014-12-01 00:00:00,2.0,,-0.0,-0.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,-0.0,,0.0,,-3.0,,,,,,-0.0,,,,1.0,-3.0,,,17.0,-20.0,,,,,-0.0,,,,0.0,,,-0.0,-3.0,-4.0,6.0,2.0,2.0,-0.0,2.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2015-12-01 00:00:00,2.0,0.0,-0.0,-0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,-0.0,,0.0,,-1.0,,,,,,-0.0,,,,0.0,-1.0,,,9.0,-11.0,,,,,-0.0,,,,0.0,,,-0.0,-1.0,1.0,2.0,2.0,3.0,-0.0,3.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2016-12-01 00:00:00,-1.0,-0.0,1.0,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,-0.0,,0.0,,-0.0,,,,,,2.0,,,,0.0,-0.0,,,6.0,-8.0,,,,,-0.0,,,,0.0,,,-0.0,-2.0,0.0,2.0,2.0,2.0,-0.0,2.0
