collection_date,sticker,companyName,date,currentAssets_cash_and_cash_equivalents,currentAssets_cash_and_due_from_banks,currentAssets_short_term_investments,currentAssets_total_cash,currentAssets_inventories,currentAssets_deposits,currentAssets_derivative_assets,currentAssets_accumulated_other_comprehensive_income,currentAssets_trading_assets,currentAssets_other_current_assets,currentAssets_total_current_assets,nonCurrentAssets_land,nonCurrentAssets_fixtures_and_equipment,nonCurrentAssets_other_properties,nonCurrentAssets_property_and_equipment,nonCurrentAssets_property_and_equipment_at_cost,nonCurrentAssets_property_and_equipment_net,nonCurrentAssets_real_estate_properties,nonCurrentAssets_real_estate_properties_net,nonCurrentAssets_accumulated_depreciation,nonCurrentAssets_goodwill,nonCurrentAssets_intangible_assets,nonCurrentAssets_other_intangible_assets,nonCurrentAssets_deferred_revenues,nonCurrentAssets_receivables,nonCurrentAssets_premiums_and_other_receivables,nonCurrentAssets_unearned_premiums,nonCurrentAssets_prepaid_expenses,nonCurrentAssets_general_partner,nonCurrentAssets_minority_interest,nonCurrentAssets_net_loans,nonCurrentAssets_investments,nonCurrentAssets_equity_and_other_investments,nonCurrentAssets_other_long_term_assets,nonCurrentAssets_total_non_current_assets,other_assets,total_assets,currentLiabilities_accounts_payable,currentLiabilities_payables_and_accrued_expenses,currentLiabilities_short_term_debt,currentLiabilities_short_term_borrowing,currentLiabilities_capital_leases,currentLiabilities_taxes_payable,currentAssets_derivative_liabilities,currentLiabilities_other_current_liabilities,currentLiabilities_total_current_liabilities,nonCurrentLiabilities_accrued_liabilities,nonCurrentLiabilities_debt_securities,nonCurrentLiabilities_long_term_debt,nonCurrentLiabilities_capital_leases,nonCurrentLiabilities_deferred_taxes_liabilities,nonCurrentAssets_deferred_income_taxes,nonCurrentLiabilities_pensions_and_other_benefits,nonCurrentLiabilities_other_long_term_liabilities,nonCurrentLiabilities_total_non_current_liabilities,other_liabilities,total_liabilities,stockholdersEquity_additional_paid_in_capital,stockholdersEquity_retained_earnings,stockholdersEquity_treasurey_stock,stockholdersEquity_preferred_stock,stockholdersEquity_common_stock,total_stockholders_equity,total_liabilities_and_stockholders_equity
20180209,FFGRP,FOLLI FOLLIE (CR),2014-12-01 00:00:00,297.0,,1.0,298.0,367.0,,,274.0,,700.0,1364.0,40.0,100.0,154.0,,294.0,186.0,,,-108.0,,106.0,,,,,,,,27.0,,,,314.0,606.0,,1970.0,,,41.0,,,32.0,,182.0,260.0,,,280.0,24.0,19.0,,4.0,21.0,375.0,,636.0,95.0,965.0,,,,1334.0,1970.0
20180209,FFGRP,FOLLI FOLLIE (CR),2015-12-01 00:00:00,245.0,,20.0,266.0,490.0,,,354.0,,801.0,1557.0,42.0,117.0,169.0,,328.0,197.0,,,-131.0,,137.0,,,,,,,,30.0,,,,316.0,651.0,,2208.0,,,40.0,,,48.0,,134.0,226.0,,,308.0,24.0,21.0,,,21.0,405.0,,632.0,82.0,1140.0,,,,1576.0,2208.0
20180209,FFGRP,FOLLI FOLLIE (CR),2016-12-01 00:00:00,328.0,,17.0,345.0,586.0,,,407.0,,868.0,1799.0,46.0,142.0,227.0,,415.0,274.0,,,-141.0,,132.0,,,,,,,,33.0,,,,375.0,781.0,,2580.0,,,69.0,,,76.0,,141.0,290.0,,,338.0,23.0,21.0,,,23.0,439.0,,729.0,82.0,1363.0,,,,1851.0,2580.0
20180209,FORTH,Forthnet (CR),2012-12-01 00:00:00,33.0,,,33.0,4.0,,,198.0,,56.0,171.0,,,,,532.0,227.0,,,-305.0,,239.0,,,64.0,,,15.0,,3.0,,,,10.0,492.0,,663.0,112.0,,333.0,,,2.0,,97.0,559.0,,,0.0,87.0,27.0,16.0,3.0,23.0,143.0,,702.0,301.0,-538.0,,,,-38.0,663.0
20180209,FORTH,Forthnet (CR),2013-12-01 00:00:00,15.0,,,15.0,7.0,,,198.0,,50.0,142.0,,,,,540.0,192.0,,,-349.0,,229.0,,,59.0,,,11.0,,2.0,,,,12.0,448.0,,590.0,123.0,,325.0,,,2.0,,90.0,548.0,,,,80.0,32.0,15.0,,25.0,140.0,,687.0,301.0,-597.0,,,,-98.0,590.0
20180209,FORTH,Forthnet (CR),2014-12-01 00:00:00,10.0,,,10.0,6.0,,,215.0,,52.0,142.0,,,,,537.0,163.0,,,-374.0,,223.0,,,64.0,,,9.0,,2.0,,,,12.0,417.0,,559.0,116.0,,326.0,,,1.0,,96.0,547.0,,,,72.0,28.0,19.0,4.0,19.0,124.0,,671.0,300.0,-628.0,,,,-112.0,559.0
20180209,FORTH,Forthnet (CR),2015-12-01 00:00:00,7.0,,,7.0,7.0,,,215.0,,44.0,123.0,,,,,543.0,140.0,,,-402.0,,204.0,,,58.0,,,8.0,,-3.0,,,,10.0,369.0,,492.0,109.0,,326.0,,,1.0,,85.0,531.0,,,,63.0,27.0,14.0,4.0,31.0,122.0,,653.0,300.0,-677.0,,,,-161.0,492.0
20180209,FORTH,Forthnet (CR),2016-12-01 00:00:00,5.0,,,5.0,5.0,,,229.0,,50.0,119.0,,,,,549.0,118.0,,,-430.0,,189.0,,,52.0,,,8.0,,-3.0,,,,9.0,325.0,,444.0,96.0,,256.0,,,2.0,,87.0,452.0,,,51.0,53.0,24.0,8.0,5.0,35.0,165.0,,616.0,300.0,-701.0,,,,-172.0,444.0
20180209,FOYRK,FOURLIS (CR),2012-12-01 00:00:00,42.0,,,42.0,77.0,,,98.0,,45.0,164.0,60.0,50.0,206.0,,317.0,239.0,,,-77.0,,15.0,,,,,,,,0.0,,,,35.0,298.0,,462.0,93.0,,53.0,,,2.0,,,151.0,,,124.0,,1.0,8.0,2.0,6.0,134.0,,285.0,,79.0,,,,177.0,462.0
20180209,FOYRK,FOURLIS (CR),2013-12-01 00:00:00,28.0,,,28.0,75.0,,,87.0,,31.0,135.0,60.0,53.0,212.0,,326.0,236.0,,,-90.0,,14.0,,,,,,,,,,,,40.0,300.0,,435.0,94.0,,38.0,,,3.0,,-0.0,144.0,,,111.0,,2.0,10.0,2.0,7.0,122.0,,266.0,12.0,70.0,,,,169.0,435.0
20180209,FOYRK,FOURLIS (CR),2014-12-01 00:00:00,35.0,,,35.0,86.0,,,87.0,,35.0,155.0,57.0,56.0,210.0,,323.0,225.0,,,-98.0,,11.0,,,,,,,,,,,,48.0,292.0,,447.0,106.0,,63.0,,,3.0,,-0.0,174.0,,,103.0,2.0,1.0,8.0,3.0,5.0,115.0,,289.0,11.0,60.0,,,,158.0,447.0
20180209,FOYRK,FOURLIS (CR),2015-12-01 00:00:00,25.0,,3.0,28.0,78.0,,,86.0,,22.0,129.0,57.0,63.0,212.0,,331.0,225.0,,,-106.0,,10.0,,,,,,,,,,,,47.0,290.0,,418.0,99.0,,53.0,,,2.0,,-0.0,157.0,,,,94.0,2.0,8.0,3.0,5.0,104.0,,261.0,11.0,60.0,,,,158.0,418.0
20180209,FOYRK,FOURLIS (CR),2016-12-01 00:00:00,34.0,,1.0,35.0,78.0,,,87.0,,22.0,135.0,57.0,65.0,215.0,,337.0,221.0,,,-116.0,,9.0,,,,,,,,,,,,47.0,284.0,,419.0,96.0,,42.0,,,2.0,,,141.0,,,103.0,2.0,0.0,7.0,,9.0,114.0,,255.0,12.0,64.0,,,,164.0,419.0
20180209,FRIGO,FRIGOGLASS SA (CR),2012-12-01 00:00:00,77.0,,2.0,78.0,145.0,,,30.0,,37.0,370.0,,,,,448.0,224.0,,,-224.0,,43.0,,0.0,108.0,,,,,33.0,,,,2.0,281.0,,650.0,117.0,,254.0,,,6.0,,42.0,418.0,,,46.0,,12.0,12.0,17.0,6.0,113.0,,532.0,3.0,94.0,-8.0,,,119.0,650.0
20180209,FRIGO,FRIGOGLASS SA (CR),2013-12-01 00:00:00,60.0,,2.0,61.0,118.0,,,22.0,,30.0,326.0,,,,,448.0,205.0,,,-242.0,,40.0,,0.0,117.0,,,,,33.0,,,,2.0,255.0,,582.0,95.0,,46.0,,,6.0,,42.0,189.0,,,248.0,,11.0,9.0,16.0,5.0,314.0,,503.0,3.0,54.0,,,,79.0,582.0
20180209,FRIGO,FRIGOGLASS SA (CR),2014-12-01 00:00:00,69.0,,0.0,69.0,99.0,,,31.0,,39.0,319.0,,,,,446.0,202.0,,,-245.0,,19.0,,0.0,113.0,,,,,39.0,,,,1.0,230.0,,549.0,86.0,,58.0,,,10.0,,48.0,202.0,,,245.0,,11.0,9.0,19.0,5.0,319.0,,521.0,3.0,-5.0,,,,28.0,549.0
20180209,FRIGO,FRIGOGLASS SA (CR),2015-12-01 00:00:00,57.0,,1.0,58.0,97.0,,,28.0,,43.0,297.0,,,,,469.0,207.0,,,-261.0,,18.0,,0.0,99.0,,,,,47.0,,,,1.0,228.0,,525.0,77.0,,361.0,,,9.0,,38.0,486.0,,,0.0,1.0,14.0,0.0,22.0,4.0,86.0,,572.0,3.0,-78.0,,,,-47.0,525.0
20180209,FRIGO,FRIGOGLASS SA (CR),2016-12-01 00:00:00,58.0,,,58.0,93.0,,,1.0,,30.0,259.0,,,,,419.0,164.0,,,-255.0,,16.0,,0.0,78.0,,,,,39.0,,,,1.0,182.0,,440.0,67.0,,382.0,,,7.0,,44.0,500.0,,,0.0,,16.0,2.0,17.0,4.0,76.0,,575.0,3.0,-139.0,,,,-135.0,440.0
20180209,GEKTERNA,GEK TERNA (CR),2012-12-01 00:00:00,251.0,,1.0,252.0,123.0,,,66.0,,312.0,1177.0,,,,,1253.0,1008.0,,,-245.0,,335.0,,,490.0,,,,,188.0,,,,121.0,1522.0,,2698.0,218.0,,456.0,,,3.0,,281.0,957.0,,,472.0,15.0,29.0,57.0,,648.0,1352.0,,2309.0,349.0,-26.0,,,,389.0,2698.0
20180209,GEKTERNA,GEK TERNA (CR),2013-12-01 00:00:00,392.0,,9.0,402.0,95.0,,,215.0,,172.0,1240.0,,,,,1231.0,942.0,,,-289.0,,364.0,,,303.0,,,269.0,,195.0,,,,125.0,1464.0,,2705.0,,,169.0,,,5.0,,458.0,754.0,,,677.0,7.0,31.0,34.0,,602.0,1511.0,,2266.0,365.0,-140.0,,,,439.0,2705.0
20180209,GEKTERNA,GEK TERNA (CR),2014-12-01 00:00:00,353.0,,1.0,354.0,76.0,,,261.0,,194.0,1027.0,,,,,1248.0,936.0,,,-311.0,,117.0,,,229.0,,,175.0,,202.0,,,,259.0,1354.0,,2381.0,216.0,,246.0,,,10.0,,310.0,793.0,,,452.0,24.0,14.0,41.0,,532.0,1224.0,,2017.0,365.0,-262.0,,,,364.0,2381.0
20180209,GEKTERNA,GEK TERNA (CR),2015-12-01 00:00:00,366.0,,43.0,409.0,78.0,,,252.0,,18.0,1209.0,,,,,1356.0,976.0,,,-380.0,,108.0,,,436.0,,,267.0,,212.0,,,,256.0,1400.0,,2609.0,356.0,,266.0,,,7.0,,268.0,902.0,,,491.0,20.0,22.0,60.0,,611.0,1356.0,,2258.0,381.0,-282.0,,,,351.0,2609.0
20180209,GEKTERNA,GEK TERNA (CR),2016-12-01 00:00:00,621.0,,7.0,628.0,57.0,,,258.0,,20.0,1437.0,,,,,1532.0,1087.0,,,-445.0,,91.0,,,398.0,,,334.0,,215.0,,,,392.0,1648.0,,3084.0,238.0,,176.0,,,24.0,,573.0,1015.0,,,828.0,16.0,18.0,78.0,,609.0,1686.0,,2701.0,381.0,-256.0,,,,384.0,3084.0
20180209,GRIV,GRIVALIA PROPERTIES (CR),2012-12-01 00:00:00,161.0,,,,,,,141.0,,,,,,,,,,2.0,2.0,,,0.0,,,,,,,,,,,,,,556.0,719.0,,,,,,,,,,,,,,,,,,,92.0,92.0,467.0,26.0,-7.0,,,627.0,719.0
20180209,GRIV,GRIVALIA PROPERTIES (CR),2013-12-01 00:00:00,191.0,,,,,,,141.0,,,,,,,,,,2.0,2.0,,,0.0,,,,,,,,,,,,,,573.0,765.0,,,,60.0,,,,,,,,51.0,14.0,,,,,,11.0,136.0,467.0,29.0,-7.0,,,630.0,765.0
20180209,GRIV,GRIVALIA PROPERTIES (CR),2014-12-01 00:00:00,185.0,,,,,,,229.0,,,,,,,,,,3.0,2.0,,,0.0,,,,,,,,,,,,,,742.0,930.0,,,,5.0,,,,,,,,48.0,11.0,,,,,,12.0,76.0,571.0,59.0,-5.0,,,854.0,930.0
20180209,GRIV,GRIVALIA PROPERTIES (CR),2015-12-01 00:00:00,112.0,,,,,,,231.0,,,,,,,,,,4.0,3.0,,,0.0,,,,,,,,,,,,,,836.0,951.0,,,,5.0,,,,,,,,46.0,8.0,,,,,,13.0,72.0,571.0,90.0,-12.0,,,880.0,951.0
20180209,GRIV,GRIVALIA PROPERTIES (CR),2016-12-01 00:00:00,62.0,,,,,,,232.0,,,,,,,,,,5.0,4.0,,,0.0,,,,,,,,,,,,,,867.0,933.0,,,,8.0,,,,,,,,40.0,4.0,,,,,,18.0,70.0,571.0,86.0,-26.0,,,863.0,933.0
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2012-06-01 00:00:00,2.0,,,2.0,82.0,,,139.0,,80.0,165.0,,,,,227.0,94.0,,,-133.0,,8.0,,,,,,,,1.0,,,,24.0,126.0,,291.0,22.0,,147.0,,,2.0,,20.0,191.0,,,2.0,,0.0,0.0,4.0,3.0,10.0,,201.0,17.0,-66.0,,,,90.0,291.0
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2013-06-01 00:00:00,5.0,,,5.0,76.0,,,157.0,,6.0,148.0,,,,,230.0,94.0,,,-136.0,,8.0,,,62.0,,,,,0.0,,,,22.0,123.0,,272.0,28.0,,149.0,,,3.0,,5.0,185.0,,,1.0,,1.0,,,6.0,8.0,,193.0,,-78.0,,,,79.0,272.0
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2014-06-01 00:00:00,2.0,,,2.0,62.0,,,161.0,,45.0,109.0,,,,,218.0,85.0,,,-134.0,,8.0,,,,,,,,0.0,,,,37.0,129.0,,238.0,,,162.0,,,2.0,,34.0,197.0,,,0.0,,1.0,,,5.0,7.0,,204.0,,-128.0,,,,34.0,238.0
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2015-06-01 00:00:00,13.0,,0.0,13.0,29.0,,,143.0,,10.0,76.0,,,,,213.0,80.0,,,-133.0,,8.0,,,24.0,,,,,0.0,,,,29.0,117.0,,193.0,,,161.0,,,1.0,,65.0,227.0,,,0.0,,1.0,,,5.0,6.0,,233.0,17.0,-199.0,,,,-39.0,193.0
20180209,HSI,HEL. SUGAR INDUSTRY SA (CB),2016-06-01 00:00:00,4.0,,0.0,4.0,22.0,,,128.0,,7.0,44.0,,,,,209.0,74.0,,,-135.0,,7.0,,,11.0,,,,,0.0,,,,22.0,103.0,,147.0,,,152.0,,,2.0,,67.0,222.0,,,0.0,,1.0,,,5.0,6.0,,228.0,17.0,-226.0,,,,-81.0,147.0
20180209,HTO,OTE (CR),2012-12-01 00:00:00,1162.0,,7.0,1168.0,111.0,,,-3140.0,,331.0,2381.0,,,,,15109.0,3914.0,,,-11195.0,567.0,953.0,,38.0,724.0,,,46.0,,390.0,,,1.0,286.0,5978.0,,8360.0,742.0,,1416.0,,,123.0,,334.0,3062.0,243.0,,2635.0,,84.0,257.0,,526.0,3674.0,,6736.0,510.0,3082.0,,,1172.0,1624.0,8360.0
20180209,HTO,OTE (CR),2013-12-01 00:00:00,1444.0,,16.0,1461.0,97.0,,,-3126.0,,286.0,2511.0,,,,,14116.0,3279.0,,,-10838.0,506.0,957.0,,36.0,601.0,,,67.0,,375.0,,,5.0,208.0,5349.0,,7860.0,924.0,,400.0,,,172.0,,530.0,2425.0,222.0,,2556.0,,68.0,394.0,,480.0,3515.0,,5940.0,512.0,3158.0,-11.0,,1387.0,1920.0,7860.0
20180209,HTO,OTE (CR),2014-12-01 00:00:00,1510.0,,4.0,1514.0,88.0,,,-3148.0,,208.0,2494.0,,,,,14228.0,3050.0,,,-11178.0,506.0,1248.0,,,685.0,,,,,376.0,,,56.0,91.0,5310.0,,7804.0,998.0,,465.0,,,46.0,,782.0,2435.0,,,2173.0,,60.0,360.0,,638.0,3247.0,,5682.0,497.0,3401.0,-15.0,,1387.0,2122.0,7804.0
20180209,HTO,OTE (CR),2015-12-01 00:00:00,1322.0,,7.0,1329.0,97.0,,,-3121.0,,182.0,2410.0,,,,,14415.0,2951.0,,,-11465.0,506.0,1076.0,,,729.0,,,73.0,,352.0,,,0.0,177.0,5050.0,,7460.0,1202.0,,434.0,,,132.0,,384.0,2489.0,154.0,,1756.0,,55.0,340.0,,551.0,2714.0,,5203.0,496.0,3509.0,-15.0,,1387.0,2257.0,7460.0
20180209,HTO,OTE (CR),2016-12-01 00:00:00,1586.0,,6.0,1591.0,96.0,,,-3108.0,,311.0,2729.0,,,,,14745.0,2852.0,,,-11892.0,,1489.0,,,730.0,,,,,296.0,,,,185.0,4843.0,,7572.0,1364.0,,184.0,,,79.0,,813.0,2440.0,,,1941.0,,50.0,316.0,,488.0,2775.0,,5216.0,496.0,3595.0,-14.0,,1387.0,2356.0,7572.0
20180209,IASO,IASO SA (CR),2012-12-01 00:00:00,11.0,,4.0,15.0,3.0,,,80.0,,10.0,91.0,,,,,342.0,241.0,,,-101.0,,,,,63.0,,,,,7.0,,,,7.0,248.0,,339.0,54.0,,19.0,,,3.0,,0.0,76.0,,,133.0,,15.0,,,12.0,167.0,,243.0,42.0,-25.0,,,,97.0,339.0
20180209,IASO,IASO SA (CR),2013-12-01 00:00:00,17.0,,3.0,20.0,3.0,,,80.0,,11.0,89.0,,,,,387.0,268.0,,,-119.0,,,,,55.0,,,,,10.0,,,,1.0,269.0,,359.0,,,19.0,,,6.0,,53.0,79.0,,,148.0,,15.0,,,14.0,187.0,,265.0,42.0,-29.0,,,,93.0,359.0
20180209,IASO,IASO SA (CR),2014-12-01 00:00:00,5.0,,2.0,7.0,3.0,,,77.0,,72.0,83.0,,,,,384.0,254.0,,,-129.0,,1.0,,,,,,,,9.0,,,,0.0,255.0,,338.0,50.0,,163.0,,,0.0,,0.0,214.0,,,,,16.0,,,14.0,39.0,,253.0,42.0,-35.0,,,,85.0,338.0
20180209,IASO,IASO SA (CR),2015-12-01 00:00:00,11.0,,5.0,15.0,3.0,,,46.0,,12.0,90.0,,,,,387.0,248.0,,,-139.0,,1.0,,,59.0,,,,,6.0,,,,0.0,249.0,,339.0,55.0,,30.0,,,0.0,,,84.0,,,134.0,,6.0,,,15.0,161.0,,245.0,42.0,-23.0,,,29.0,94.0,339.0
20180209,IASO,IASO SA (CR),2016-12-01 00:00:00,14.0,,1.0,15.0,4.0,,,48.0,,10.0,92.0,,,,,392.0,245.0,,,-147.0,,1.0,,,63.0,,,,,4.0,,,,0.0,246.0,,337.0,50.0,,33.0,,,0.0,,0.0,84.0,,,128.0,1.0,7.0,,,15.0,155.0,,238.0,42.0,-20.0,,,29.0,99.0,337.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2012-12-01 00:00:00,70.0,,2.0,,,,,107.0,,,,,,,252.0,,,,,,0.0,,,,,,,,,,,,,,,181.0,504.0,,,16.0,,,12.0,,,,,,148.0,,,18.0,,,,180.0,374.0,20.0,3.0,,,,130.0,504.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2013-12-01 00:00:00,16.0,,1.0,,,,,70.0,,,,,,,247.0,,,,,,0.0,,,,,,,,,,,,,,,144.0,409.0,,,166.0,,,6.0,,,,,,,,,26.0,,,,118.0,317.0,20.0,3.0,,,,93.0,409.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2014-12-01 00:00:00,5.0,,0.0,,,,,45.0,,,,,,,242.0,,,,,,0.0,,,,,,,,,,,,,,,134.0,381.0,,,157.0,,,7.0,,,,,,,,,26.0,,,,118.0,307.0,20.0,9.0,,,,74.0,381.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2015-12-01 00:00:00,10.0,,,,,,,45.0,,,,,,,233.0,,,,,,0.0,,,,,,,,,,,,,,,127.0,370.0,,,149.0,,,8.0,,,,,,,,,28.0,,,,126.0,312.0,20.0,-6.0,,,,59.0,370.0
20180209,IATR,ATHENS MEDICAL CENTER SA (CR),2016-12-01 00:00:00,12.0,,,,,,,45.0,,,,,,,228.0,,,,,,0.0,,,,,,,,,,,,,,,128.0,369.0,,,145.0,,,11.0,,,,,,,,,28.0,,,,124.0,308.0,20.0,-4.0,,,,61.0,369.0
20180209,INKAT,INTRACOM CONSTR. (CR),2012-12-01 00:00:00,14.0,,0.0,15.0,13.0,,,82.0,,117.0,145.0,,,,,53.0,36.0,,,-17.0,,3.0,,,,,,,,2.0,,,,19.0,59.0,,203.0,,,33.0,,,0.0,,78.0,111.0,,,1.0,,0.0,,,1.0,4.0,,116.0,,6.0,,,,88.0,203.0
20180209,INKAT,INTRACOM CONSTR. (CR),2013-12-01 00:00:00,39.0,,0.0,39.0,12.0,,,80.0,,105.0,156.0,,,,,56.0,36.0,,,-20.0,,3.0,,,,,,,,2.0,,,,21.0,63.0,,219.0,,,37.0,,,0.0,,83.0,121.0,,,29.0,,,2.0,,5.0,35.0,,156.0,,-17.0,,,,63.0,219.0
20180209,INKAT,INTRACOM CONSTR. (CR),2014-12-01 00:00:00,26.0,,0.0,26.0,14.0,,,76.0,,125.0,164.0,,,,,82.0,62.0,,,-20.0,,3.0,,,,,,,,1.0,,,,16.0,84.0,,248.0,,,32.0,,,0.0,,110.0,143.0,,,41.0,0.0,,2.0,,2.0,45.0,,188.0,,-15.0,,,,61.0,248.0
20180209,INKAT,INTRACOM CONSTR. (CR),2015-12-01 00:00:00,31.0,,0.0,31.0,14.0,,,80.0,,158.0,203.0,,,,,88.0,64.0,,,-24.0,,5.0,,,,,,,,2.0,,,,23.0,93.0,,296.0,,,59.0,,,1.0,,129.0,189.0,,,44.0,0.0,,1.0,,1.0,48.0,,237.0,,-22.0,,,,59.0,296.0
20180209,INKAT,INTRACOM CONSTR. (CR),2016-12-01 00:00:00,14.0,,0.0,14.0,14.0,,,80.0,,150.0,178.0,,,,,96.0,68.0,,,-27.0,,6.0,,,,,,,,2.0,,,,35.0,111.0,,289.0,,,44.0,,,1.0,,136.0,181.0,,,55.0,0.0,,1.0,,2.0,59.0,,240.0,,-31.0,,,,49.0,289.0
20180209,INLOT,INTRALOT (CR),2012-12-01 00:00:00,135.0,,5.0,140.0,44.0,,,77.0,,,356.0,,,,,511.0,241.0,,,-270.0,,364.0,,,173.0,,,,,81.0,,,,133.0,759.0,,1115.0,137.0,,186.0,,,20.0,,5.0,347.0,,,330.0,5.0,6.0,21.0,7.0,36.0,464.0,,812.0,,227.0,,,,303.0,1115.0
20180209,INLOT,INTRALOT (CR),2013-12-01 00:00:00,143.0,,4.0,147.0,48.0,,,50.0,,220.0,415.0,,,,,489.0,199.0,,,-290.0,,353.0,,,,,,,,78.0,,,,153.0,720.0,,1135.0,,,,,,12.0,,189.0,377.0,,,352.0,19.0,8.0,15.0,7.0,26.0,490.0,,868.0,,217.0,,,,267.0,1135.0
20180209,INLOT,INTRALOT (CR),2014-12-01 00:00:00,417.0,,0.0,417.0,52.0,,,50.0,,215.0,684.0,,,,,506.0,183.0,,,-324.0,,349.0,,,,,,,,100.0,,,,130.0,671.0,,1355.0,,,221.0,,,14.0,,184.0,429.0,,,557.0,9.0,15.0,9.0,7.0,20.0,708.0,,1138.0,,168.0,-0.0,,,217.0,1355.0
20180209,INLOT,INTRALOT (CR),2015-12-01 00:00:00,277.0,,,277.0,43.0,,,50.0,,203.0,522.0,,,,,526.0,166.0,,,-359.0,,329.0,,,,,,,,78.0,,,,143.0,647.0,,1169.0,,,29.0,,,15.0,,144.0,195.0,,,716.0,2.0,16.0,9.0,7.0,26.0,845.0,,1040.0,,80.0,-0.0,,,130.0,1169.0
20180209,INLOT,INTRALOT (CR),2016-12-01 00:00:00,164.0,,,164.0,32.0,,,43.0,,170.0,367.0,,,,,469.0,127.0,,,-342.0,,330.0,,,,,,,,69.0,,,,231.0,694.0,,1061.0,,,13.0,,,18.0,,138.0,170.0,,,644.0,1.0,16.0,7.0,5.0,28.0,763.0,,934.0,,87.0,-2.0,,,128.0,1061.0
20180209,INTERCO,INTERCONTINENTAL (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,INTERCO,INTERCONTINENTAL (CR),2013-12-01 00:00:00,21.0,,,,,,,32.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,46.0,67.0,,,,0.0,,,,,,,,31.0,,,,,,,0.0,32.0,,4.0,,,,35.0,67.0
20180209,INTERCO,INTERCONTINENTAL (CR),2014-12-01 00:00:00,21.0,,,,,,,32.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,51.0,72.0,,,,0.0,,,,,,,,31.0,,,,,,,1.0,32.0,,8.0,,,,40.0,72.0
20180209,INTERCO,INTERCONTINENTAL (CR),2015-12-01 00:00:00,21.0,,,,,,,32.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,59.0,80.0,,,,1.0,,,,,,,,30.0,,,,,,,1.0,31.0,,16.0,,,,48.0,80.0
20180209,INTERCO,INTERCONTINENTAL (CR),2016-12-01 00:00:00,33.0,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,99.0,,,,1.0,,,,,,,,29.0,,,,,,,1.0,31.0,4.0,21.0,,,,68.0,99.0
20180209,INTRK,INTRACOM HOLDINGS (CR),2012-12-01 00:00:00,53.0,,0.0,54.0,49.0,,,375.0,,283.0,386.0,,,,,551.0,306.0,,,-245.0,,105.0,,,,,,,,38.0,,,,165.0,586.0,,971.0,,,164.0,,,2.0,,267.0,433.0,,,148.0,,2.0,10.0,7.0,34.0,228.0,,661.0,194.0,-258.0,,,,310.0,971.0
20180209,INTRK,INTRACOM HOLDINGS (CR),2013-12-01 00:00:00,76.0,,0.0,76.0,49.0,,,371.0,,265.0,390.0,,,,,551.0,273.0,,,-279.0,,100.0,,,,,,,,29.0,,,,143.0,531.0,,921.0,,,285.0,,,2.0,,269.0,557.0,,,33.0,12.0,2.0,15.0,7.0,38.0,121.0,,678.0,194.0,-322.0,,,,244.0,921.0
20180209,INTRK,INTRACOM HOLDINGS (CR),2014-12-01 00:00:00,123.0,,0.0,123.0,45.0,,,359.0,,241.0,409.0,,,,,196.0,122.0,,,-74.0,,25.0,,,,,,,,25.0,,,,89.0,244.0,,653.0,,,90.0,,,3.0,,201.0,295.0,,,53.0,11.0,0.0,8.0,7.0,1.0,97.0,,392.0,194.0,-292.0,,,,261.0,653.0
20180209,INTRK,INTRACOM HOLDINGS (CR),2015-12-01 00:00:00,89.0,,12.0,101.0,37.0,,,355.0,,323.0,461.0,,,,,202.0,123.0,,,-79.0,,25.0,,,,,,,,25.0,,,,102.0,258.0,,719.0,,,123.0,,,4.0,,234.0,362.0,,,56.0,9.0,1.0,8.0,7.0,2.0,101.0,,463.0,194.0,-293.0,,,,256.0,719.0
20180209,INTRK,INTRACOM HOLDINGS (CR),2016-12-01 00:00:00,108.0,,0.0,108.0,39.0,,,167.0,,308.0,455.0,,,,,209.0,128.0,,,-81.0,,27.0,,,,,,,,21.0,,,,111.0,274.0,,730.0,,,109.0,,,5.0,,260.0,375.0,,,61.0,8.0,1.0,8.0,,12.0,103.0,,478.0,194.0,-297.0,,,188.0,252.0,730.0
20180209,KARE,KARELIA TOBACCO CO. SA (CB),2012-12-01 00:00:00,173.0,,0.0,173.0,72.0,,,123.0,,,264.0,,,,,144.0,74.0,,,-69.0,,0.0,,,19.0,,,,,0.0,,,,0.0,74.0,,338.0,,,,,,4.0,,59.0,63.0,,,,,7.0,,,3.0,10.0,,73.0,0.0,142.0,,,,265.0,338.0
